Unique_ID,Order_ID,order_name,Net_Quantity,total_sales,Channel_ID,Product_ID,Date,customer_type
355,4971349409989,100211,1,0,Draft Orders,42176568885445,8/17/2023,First-time
356,5014176432325,108741,1,12.74,Online Store,42176568885445,9/23/2023,First-time
357,4966920028357,99041,1,14.99,Online Store,42176568885445,8/12/2023,First-time
358,4969068921029,99651,1,14.99,Online Store,42176568885445,8/15/2023,First-time
359,4943096316101,93831,1,14.99,Online Store,42176568885445,7/20/2023,First-time
360,4979255771333,101811,1,12.75,Online Store,42176568885445,8/24/2023,First-time
361,4929048215749,90811,1,16.04,Facebook & Instagram,42176568885445,7/6/2023,First-time
362,4929048215749,90811,0,0,Facebook & Instagram,42176568885445,7/7/2023,First-time
363,4979172999365,101771,1,12.75,Online Store,42176568885445,8/24/2023,First-time
364,4964604346565,98501,1,14.99,Online Store,42176568885445,8/10/2023,First-time
365,4951585161413,95801,1,14.99,Online Store,42176568885445,7/29/2023,First-time
366,4985914130629,103351,1,14.99,Online Store,42176568885445,8/30/2023,First-time
367,5021428351173,110271,1,14.99,Online Store,42176568885445,9/30/2023,First-time
368,5017110085829,109291,1,14.99,Online Store,42176568885445,9/26/2023,First-time
369,4984239358149,102971,1,0,Draft Orders,42176568885445,8/29/2023,First-time
370,4996718985413,105441,1,16.26,Online Store,42176568885445,9/9/2023,First-time
371,4984498094277,103041,1,12.75,Online Store,42176568885445,8/29/2023,First-time
372,4951846584517,95831,1,14.99,Online Store,42176568885445,7/29/2023,First-time
373,4970748936389,100031,1,14.99,Online Store,42176568885445,8/16/2023,First-time
374,4971546869957,100281,1,14.99,Online Store,42176568885445,8/17/2023,First-time
375,5000215363781,106551,1,12.74,Online Store,42176568885445,9/13/2023,First-time
376,4962720022725,97951,1,0,Draft Orders,42176568885445,8/8/2023,First-time
377,4962670313669,97931,1,0,Draft Orders,42176568885445,8/8/2023,First-time
378,4940681609413,93311,1,12.75,Online Store,42176568885445,7/18/2023,First-time
379,5021146480837,110191,1,14.99,Online Store,42176568885445,9/30/2023,First-time
380,4936708587717,92331,1,12.75,Online Store,42176568885445,7/14/2023,First-time
381,5021167321285,110211,1,14.99,Online Store,42176568885445,9/30/2023,First-time
382,4948980400325,95381,0,0,Facebook & Instagram,42176568885445,7/27/2023,First-time
383,4948980400325,95381,1,16.25,Facebook & Instagram,42176568885445,7/26/2023,First-time
384,5004541362373,107441,1,16.53,Online Store,42176568885445,9/16/2023,First-time
385,4999630815429,106401,1,14.99,Online Store,42176568885445,9/12/2023,First-time
386,4996197449925,105301,1,14.99,Online Store,42176568885445,9/8/2023,First-time
387,4933636194501,91831,1,14.99,Online Store,42176568885445,7/11/2023,First-time
388,4962655273157,97921,1,14.99,Online Store,42176568885445,8/8/2023,First-time
389,4945606344901,94411,1,12.74,Online Store,42176568885445,7/23/2023,First-time
390,4980343046341,102151,2,25.48,Online Store,42176568885445,8/25/2023,First-time
391,4942504853701,93701,1,12.74,Online Store,42176568885445,7/20/2023,First-time
392,4937021489349,92451,1,12.74,Online Store,42176568885445,7/14/2023,First-time
393,4924392538309,89741,1,14.99,Online Store,42176568885445,7/2/2023,First-time
394,4955246559429,96511,1,0,Draft Orders,42176568885445,8/1/2023,First-time
395,4989780918469,103851,1,14.99,Online Store,42176568885445,9/2/2023,First-time
396,4935534837957,92151,1,12.75,Online Store,42176568885445,7/13/2023,First-time
397,4958467096773,97221,1,12.74,Online Store,42176568885445,8/4/2023,First-time
398,4997822611653,105831,1,14.99,Online Store,42176568885445,9/10/2023,First-time
399,4950081110213,95571,1,12.74,Online Store,42176568885445,7/27/2023,First-time
400,4963991683269,98381,1,14.99,Online Store,42176568885445,8/9/2023,First-time
401,4958352081093,97181,1,14.99,Online Store,42176568885445,8/4/2023,First-time
402,4933606310085,91821,1,14.99,Online Store,42176568885445,7/11/2023,First-time
403,4976611360965,101091,1,14.99,Online Store,42176568885445,8/22/2023,First-time
404,4970784030917,100051,1,14.99,Online Store,42176568885445,8/16/2023,First-time
405,5017837830341,109501,1,12.74,Online Store,42176568885445,9/27/2023,First-time
406,5004349800645,107351,1,14.99,Online Store,42176568885445,9/16/2023,First-time
407,4934088917189,91961,1,14.99,Online Store,42176568885445,7/11/2023,First-time
408,5004338790597,107341,1,14.99,Online Store,42176568885445,9/16/2023,First-time
409,4958251811013,97131,1,14.99,Online Store,42176568885445,8/4/2023,First-time
410,4925014835397,89941,1,12.75,Online Store,42176568885445,7/2/2023,First-time
411,4945237508293,94341,1,12.74,Online Store,42176568885445,7/22/2023,First-time
412,4956932636869,96801,1,14.99,Online Store,42176568885445,8/3/2023,First-time
413,4940005671109,93171,1,12.75,Online Store,42176568885445,7/17/2023,First-time
414,5011742654661,108251,1,14.99,Online Store,42176568885445,9/21/2023,First-time
415,4929717174469,90981,1,14.99,Online Store,42176568885445,7/7/2023,First-time
416,4924895625413,89891,1,14.99,Online Store,42176568885445,7/2/2023,First-time
417,4999125631173,106241,1,14.99,Online Store,42176568885445,9/12/2023,First-time
418,4946975981765,94841,1,14.99,Online Store,42176568885445,7/24/2023,First-time
419,4970120085701,99831,1,14.99,Online Store,42176568885445,8/15/2023,First-time
420,4928223346885,90651,1,14.99,Online Store,42176568885445,7/5/2023,First-time
421,4927003230405,90441,1,14.99,Online Store,42176568885445,7/4/2023,First-time
422,4982725574853,102611,1,12.75,Online Store,42176568885445,8/28/2023,First-time
423,4962726609093,97961,1,0,Draft Orders,42176568885445,8/8/2023,First-time
424,4966684721349,99001,1,12.74,Online Store,42176568885445,8/12/2023,First-time
425,4964489887941,98481,1,14.99,Online Store,42176568885445,8/10/2023,First-time
426,5005116539077,107591,1,14.99,Online Store,42176568885445,9/17/2023,First-time
427,4923168227525,89461,1,12.75,Online Store,42176568885445,7/1/2023,First-time
428,4970384064709,99881,1,12.74,Online Store,42176568885445,8/16/2023,First-time
429,4938920296645,92891,1,14.99,Online Store,42176568885445,7/16/2023,First-time
430,4971333746885,100151,1,0,Draft Orders,42176568885445,8/17/2023,First-time
431,4979086295237,101751,1,14.99,Online Store,42176568885445,8/24/2023,First-time
432,4961605550277,97781,1,14.99,Online Store,42176568885445,8/7/2023,First-time
433,5012926333125,108461,1,12.75,Online Store,42176568885445,9/22/2023,First-time
434,4967331627205,99171,1,12.75,Online Store,42176568885445,8/13/2023,First-time
435,4924160278725,89731,1,14.99,Online Store,42176568885445,7/1/2023,First-time
436,4980203028677,102081,1,12.74,Online Store,42176568885445,8/25/2023,First-time
437,4984291721413,102981,1,14.99,Online Store,42176568885445,8/29/2023,First-time
438,5017806799045,109491,1,12.74,Online Store,42176568885445,9/27/2023,First-time
439,4963165667525,98121,1,14.99,Online Store,42176568885445,8/8/2023,First-time
440,4946310332613,94661,1,14.99,Online Store,42176568885445,7/24/2023,First-time
441,4950886219973,95711,1,14.99,Online Store,42176568885445,7/28/2023,First-time
442,5006108786885,107791,1,12.75,Online Store,42176568885445,9/18/2023,First-time
443,4980855963845,102191,1,14.99,Online Store,42176568885445,8/26/2023,First-time
444,4928214237381,90641,1,12.74,Online Store,42176568885445,7/5/2023,First-time
445,4928030146757,90611,1,14.99,Online Store,42176568885445,7/5/2023,First-time
446,4947783418053,95051,1,14.99,Online Store,42176568885445,7/25/2023,First-time
447,4934856114373,92051,1,14.99,Online Store,42176568885445,7/12/2023,First-time
448,4935428047045,92101,1,12.74,Online Store,42176568885445,7/13/2023,First-time
449,4930004549829,91071,1,16.53,Online Store,42176568885445,7/7/2023,First-time
450,4982122709189,102481,1,14.99,Online Store,42176568885445,8/27/2023,Returning
451,4974610055365,100701,1,14.99,Shop,42176568885445,8/20/2023,First-time
452,4945703305413,94471,1,14.99,Online Store,42176568885445,7/23/2023,First-time
453,4980239990981,102091,1,14.99,Draft Orders,42176568885445,8/25/2023,First-time
454,4980239990981,102091,-1,-14.99,Draft Orders,42176568885445,8/25/2023,First-time
455,5001352872133,106781,1,12.74,Online Store,42176568885445,9/14/2023,First-time
456,4940883296453,93351,1,12.75,Online Store,42176568885445,7/18/2023,First-time
457,4989640048837,103821,1,14.99,Online Store,42176568885445,9/2/2023,First-time
458,4984037408965,102861,1,12.75,Online Store,42176568885445,8/29/2023,First-time
459,4998171984069,106021,1,14.99,Online Store,42176568885445,9/11/2023,First-time
460,4965227561157,98671,1,14.99,Online Store,42176568885445,8/10/2023,Returning
461,4982217998533,102541,1,14.99,Online Store,42176568885445,8/27/2023,First-time
462,4925516120261,90061,1,14.99,Online Store,42176568885445,7/3/2023,First-time
463,5011183435973,108171,1,0,Draft Orders,42176568885445,9/20/2023,First-time
464,4926172266693,90201,1,14.99,Online Store,42176568885445,7/3/2023,First-time
465,4929048346821,90821,1,14.99,Online Store,42176568885445,7/6/2023,First-time
466,5019399094469,109881,2,25.48,Online Store,42176568885445,9/28/2023,First-time
467,4936607432901,92311,1,14.99,Online Store,42176568885445,7/14/2023,First-time
468,4979791003845,101971,1,0,Draft Orders,42176568885445,8/25/2023,Returning
469,4931943760069,91581,1,14.99,Online Store,42176568885445,7/10/2023,First-time
470,4996052091077,105271,1,14.99,Online Store,42176568885445,9/8/2023,First-time
471,4925167599813,89981,1,14.99,Online Store,42176568885445,7/3/2023,First-time
472,4939018862789,92931,1,12.74,Online Store,42176568885445,7/16/2023,First-time
473,4993748205765,104611,1,14.99,Online Store,42176568885445,9/6/2023,Returning
474,4958555144389,97261,1,14.99,Online Store,42176568885445,8/4/2023,First-time
475,4975434989765,100861,1,14.99,Online Store,42176568885445,8/21/2023,First-time
476,4985277219013,103171,1,14.99,Online Store,42176568885445,8/30/2023,First-time
477,4943980724421,94031,36,323.64,Draft Orders,42176568885445,7/21/2023,First-time
478,5004776407237,107471,1,14.99,Online Store,42176568885445,9/17/2023,First-time
479,4929887240389,91031,1,14.99,Online Store,42176568885445,7/7/2023,First-time
480,4977771086021,101431,1,0,Draft Orders,42176568885445,8/23/2023,First-time
481,4978288197829,101621,1,14.99,Online Store,42176568885445,8/23/2023,First-time
482,4943328280773,93881,1,14.99,Online Store,42176568885445,7/20/2023,Returning
483,4975663644869,100921,1,14.99,Online Store,42176568885445,8/21/2023,First-time
484,4982772269253,102621,1,12.74,Online Store,42176568885445,8/28/2023,First-time
485,5007262286021,107991,1,12.75,Online Store,42176568885445,9/19/2023,First-time
486,4969302294725,99671,1,14.99,Online Store,42176568885445,8/15/2023,First-time
487,4978843844805,101711,1,12.75,Online Store,42176568885445,8/24/2023,First-time
488,5004454035653,107411,1,14.99,Online Store,42176568885445,9/16/2023,First-time
489,4952294785221,95911,1,12.74,Online Store,42176568885445,7/29/2023,First-time
490,4989603250373,103811,1,12.75,Online Store,42176568885445,9/2/2023,First-time
491,4945346199749,94361,1,14.99,Online Store,42176568885445,7/23/2023,First-time
492,4931325952197,91391,1,14.99,Online Store,42176568885445,7/9/2023,First-time
493,4995642425541,105151,1,14.99,Online Store,42176568885445,9/8/2023,First-time
494,4995014164677,104951,1,14.99,Online Store,42176568885445,9/7/2023,First-time
495,4992286752965,104351,1,14.99,Online Store,42176568885445,9/5/2023,First-time
496,4939092984005,92951,0,0,Facebook & Instagram,42176568885445,7/17/2023,First-time
497,4939092984005,92951,1,16.15,Facebook & Instagram,42176568885445,7/16/2023,First-time
498,4945684037829,94451,1,12.75,Online Store,42176568885445,7/23/2023,First-time
499,4925399367877,90021,1,14.99,Online Store,42176568885445,7/3/2023,First-time
500,4939259052229,93001,1,14.99,Online Store,42176568885445,7/16/2023,First-time
501,4984228053189,102941,1,0,Draft Orders,42176568885445,8/29/2023,First-time
502,4938687185093,92851,1,12.74,Online Store,42176568885445,7/16/2023,First-time
503,4930029191365,91091,1,14.99,Online Store,42176568885445,7/7/2023,Returning
504,5012401062085,108411,1,12.74,Online Store,42176568885445,9/21/2023,First-time
505,4947278627013,94911,1,12.74,Online Store,42176568885445,7/25/2023,First-time
506,5009872847045,108071,1,12.75,Online Store,42176568885445,9/20/2023,First-time
507,4998861586629,106151,1,14.99,Online Store,42176568885445,9/11/2023,First-time
508,4965501403333,98721,1,14.99,Online Store,42176568885445,8/11/2023,First-time
509,4953322258629,96081,1,14.99,Online Store,42176568885445,7/31/2023,First-time
510,4990483628229,104031,1,14.99,Online Store,42176568885445,9/3/2023,First-time
511,4938431234245,92791,1,14.99,Online Store,42176568885445,7/16/2023,First-time
512,5004919308485,107531,1,12.74,Online Store,42176568885445,9/17/2023,First-time
513,4967109394629,99111,1,14.99,Online Store,42176568885445,8/12/2023,First-time
514,4969738993861,99781,1,0,Draft Orders,42176568885445,8/15/2023,First-time
515,4999360577733,106301,1,14.99,Online Store,42176568885445,9/12/2023,First-time
516,4926425792709,90241,0,0,Facebook & Instagram,42176568885445,7/5/2023,First-time
517,4926425792709,90241,1,16.04,Facebook & Instagram,42176568885445,7/4/2023,First-time
518,5018924187845,109801,1,14.99,Online Store,42176568885445,9/28/2023,First-time
519,4973064421573,100451,1,0,Draft Orders,42176568885445,8/18/2023,Returning
520,5015833477317,108971,1,14.99,Online Store,42176568885445,9/25/2023,First-time
521,5016593662149,109141,1,14.99,Online Store,42176568885445,9/26/2023,Returning
522,4985996640453,103381,1,12.74,Online Store,42176568885445,8/30/2023,First-time
523,4947527205061,94991,1,0,Draft Orders,42176568885445,7/25/2023,Returning
524,5020950855877,110111,1,12.75,Online Store,42176568885445,9/30/2023,First-time
525,5004789547205,107491,1,12.74,Online Store,42176568885445,9/17/2023,First-time
526,4987399372997,103511,1,14.99,Online Store,42176568885445,8/31/2023,First-time
527,5017601245381,109431,1,14.99,Online Store,42176568885445,9/27/2023,First-time
528,4996020502725,105261,1,12.75,Online Store,42176568885445,9/8/2023,First-time
529,5004803506373,107501,1,12.74,Online Store,42176568885445,9/17/2023,First-time
530,5014320152773,108761,1,14.99,Online Store,42176568885445,9/23/2023,First-time
531,4939775803589,93101,1,12.75,Online Store,42176568885445,7/17/2023,First-time
532,4987415265477,103531,1,12.74,Online Store,42176568885445,8/31/2023,First-time
533,4997984813253,105931,0,0,Facebook & Instagram,42176568885445,9/11/2023,First-time
534,4997984813253,105931,1,15.89,Facebook & Instagram,42176568885445,9/10/2023,First-time
535,4982131589317,102491,1,14.99,Online Store,42176568885445,8/27/2023,First-time
536,4948102938821,95171,1,14.99,Online Store,42176568885445,7/25/2023,First-time
537,4928566624453,90721,1,0,Draft Orders,42176568885445,7/6/2023,Returning
538,4929590427845,90941,1,14.99,Online Store,42176568885445,7/7/2023,First-time
539,4974890188997,100771,1,14.99,Online Store,42176568885445,8/20/2023,First-time
540,5013856911557,108651,1,14.99,Online Store,42176568885445,9/23/2023,First-time
541,4991064604869,104101,1,14.99,Online Store,42176568885445,9/4/2023,First-time
542,4972534563013,100381,1,0,Draft Orders,42176568885445,8/18/2023,Returning
543,4923945353413,89661,1,14.99,Online Store,42176568885445,7/1/2023,First-time
544,4927706038469,90531,1,14.99,Online Store,42176568885445,7/5/2023,First-time
545,4978072682693,101551,1,0,Draft Orders,42176568885445,8/23/2023,Returning
546,4936743289029,92351,1,14.99,Online Store,42176568885445,7/14/2023,First-time
547,4926738792645,90331,1,14.99,Online Store,42176568885445,7/4/2023,First-time
548,4947013238981,94861,1,14.99,Online Store,42176568885445,7/24/2023,Returning
549,4947859800261,95101,1,14.99,Online Store,42176568885445,7/25/2023,First-time
550,4928285900997,90661,1,12.75,Online Store,42176568885445,7/6/2023,First-time
551,4958422139077,97211,1,0,Draft Orders,42176568885445,8/4/2023,Returning
552,4926564729029,90301,1,14.99,Online Store,42176568885445,7/4/2023,First-time
553,4953864503493,96161,1,12.75,Online Store,42176568885445,7/31/2023,First-time
554,4927035113669,90461,1,14.99,Online Store,42176568885445,7/4/2023,First-time
555,4929117683909,90841,1,12.75,Online Store,42176568885445,7/6/2023,First-time
556,4930471100613,91211,1,14.02,Online Store,42176568885445,7/8/2023,First-time
557,5004913443013,107521,1,12.75,Online Store,42176568885445,9/17/2023,First-time
558,4945623187653,94421,1,12.75,Online Store,42176568885445,7/23/2023,First-time
